HALTER_ID,ALTER,GESCHLECHT,STADTKREIS,STADTQUARTIER,RASSE1,RASSE1_MISCHLING,RASSE2,RASSE2_MISCHLING,RASSENTYP,GEBURTSJAHR_HUND,GESCHLECHT_HUND,HUNDEFARBE
140638,41-50,m,11,115,Dachshund,,,,K,2017,m,saufarben
82334,61-70,m,11,115,Entlebucher Sennenhund,,,,I,2010,m,tricolor
95401,61-70,w,11,115,Mischling klein,,,,K,2015,w,schwarz/braun
135842,31-40,m,11,115,Grosspudel,,,,I,2016,m,schwarz
149021,41-50,w,11,115,Cavalier King Charles Spaniel,,,,K,2019,w,ruby
122092,31-40,w,11,115,Französische Bulldogge,,,,K,2016,m,blau/grau
123591,51-60,w,11,115,Islandhund,,,,K,2009,m,creme
153319,31-40,w,11,115,Französische Bulldogge,,,,K,2020,w,blue/merle
81831,71-80,w,11,115,Mischling klein,,,,K,2003,w,braun/weiss
21793,61-70,w,11,115,Mischling klein,,,,K,2014,w,schwarz
153269,41-50,m,11,115,English Setter,Mischling,,,I,2019,w,weiss
89747,51-60,m,11,115,Braque français (type Gascogne),,,,I,2015,m,weiss/schwarz
152191,41-50,w,11,115,Schwedischer Vallhund,,,,K,2016,w,braun
153037,21-30,w,11,115,Miniature Bull Terrier,,,,K,2013,w,tricolor
147619,21-30,w,11,115,Französische Bulldogge,,,,K,2019,m,grau
147587,31-40,w,11,115,Eurasier,,,,I,2019,m,grau/braun
85683,61-70,w,11,115,Hovawart,,,,I,2008,w,blondfarben
150194,21-30,w,11,115,Zwergspitz,,,,K,2019,w,schwarz
149095,41-50,m,11,115,Lagotto Romagnolo,,,,I,2015,m,rotbraun schimmel
156638,21-30,w,11,115,Whippet,,,,I,2014,m,weiss/braun
105761,51-60,m,11,115,Foxterrier,,,,K,2011,w,weiss/schwarz/braun
99394,41-50,w,11,115,Zwergschnauzer,,,,K,2020,w,pfeffer/salz
152866,41-50,w,11,115,Bulldog,,,,I,2019,m,weiss/braun
101515,71-80,w,11,115,Mischling klein,,,,K,2013,m,beige
93421,41-50,m,11,115,Beagle,,,,K,2007,m,tricolor
113244,41-50,m,11,115,West Highland White Terrier,,,,K,2012,w,weiss
115155,51-60,w,11,115,Mischling gross,,,,I,2018,m,beige
153645,51-60,w,11,115,Cao de Água Português,,,,I,2020,m,schwarz
152191,41-50,w,11,115,Bichon frisé,,,,K,2009,w,weiss/braun
110470,31-40,w,11,115,Deutscher Schäfer,Mischling,,,I,2011,w,braun/schwarz
144988,21-30,w,11,115,Golden Retriever,,,,I,2005,w,weiss
136939,51-60,w,11,115,Mischling klein,,,,K,2013,m,braun/weiss
121563,71-80,w,11,115,Deutscher Boxer,,,,I,2013,w,dunkel gestromt
97925,51-60,w,11,115,Dachshund,,,,K,2006,w,dunkelbraun
155758,21-30,w,11,115,Mischling klein,,,,K,2019,m,rot/braun
119640,51-60,m,11,115,Labrador,,Pudel,,I,2019,m,schwarz
144619,31-40,w,11,115,Französische Bulldogge,,,,K,2018,m,schwarz/braun
111062,31-40,m,11,115,Perro de Agua Espanol,,,,I,2012,m,schwarz
151701,31-40,w,11,115,Border Collie,,,,I,2019,w,lilac
120275,31-40,m,11,115,Labrador Retriever,Mischling,,,I,2008,w,schwarz/weiss
143935,51-60,w,11,115,Englische Bulldogge,,,,I,2015,w,braun/weiss
121571,21-30,w,11,115,Mischling klein,,,,K,2013,m,schwarz
153060,41-50,m,11,115,Yorkshire Terrier,,,,K,2020,w,tricolor
151056,41-50,w,11,115,Deutscher Kleinspitz,,,,K,2019,m,schwarz/weiss
154110,21-30,m,11,115,Golden Retriever,,,,I,2013,w,blondfarben
153007,21-30,w,11,115,Mischling klein,,,,K,2019,m,creme
144793,21-30,w,11,115,Mischling klein,,,,K,2007,w,schwarz/braun
149242,21-30,w,11,115,Yorkshire Terrier,,,,K,2019,w,black/tan
66151,51-60,m,11,115,Deutscher Schäfer,,,,I,2008,w,schwarz/braun/weiss
115873,41-50,w,11,115,Mischling klein,,,,K,2005,m,braun
121746,41-50,m,11,115,Golden Retriever,,,,I,2014,m,golden
90654,41-50,w,11,115,Mischling klein,,,,K,2007,m,schwarz/braun
82338,61-70,w,11,115,Islandhund,,,,K,2014,m,grau/beige
85697,51-60,w,11,115,Jack Russel Terrier,,,,K,2010,m,schwarz/braun/weiss
149445,21-30,w,11,115,Golden Retriever,,,,I,2019,w,blondfarben
149414,21-30,w,11,115,Chihuahua,,,,K,2014,m,black/tan
144106,51-60,m,11,115,Französische Bulldogge,,,,K,2020,w,dunkelbraun
146252,21-30,w,11,115,Husky,,,,I,2018,w,grau/braun/weiss
145033,41-50,w,11,115,Mischling gross,,,,I,2018,m,creme
144988,21-30,w,11,115,Border Collie,,,,I,2013,m,schwarz
88401,71-80,w,11,115,Tibetan Spaniel,,,,K,2020,m,schwarz
144982,21-30,w,11,115,Chihuahua,,,,K,2018,m,braun
156071,21-30,w,11,115,Chihuahua,,,,K,2015,w,silber/weiss
111114,41-50,w,11,115,Mischling klein,,,,K,2010,w,braun
154561,31-40,w,11,115,Deutscher Schäferhund,,,,I,2020,w,schwarz/braun
154022,31-40,w,11,115,Chihuahua,,,,K,2011,w,weiss/schwarz
153864,51-60,m,11,115,Border Terrier,,,,K,2020,m,braun
122416,41-50,w,11,115,Französische Bulldogge,,,,K,2014,w,braun
86367,61-70,m,11,115,Mittelpudel,,,,K,2010,w,apricot
113643,41-50,m,11,115,Chinese Crested,,,,K,2017,m,grau/weiss
133665,61-70,w,11,115,Mops,,,,K,2016,m,schwarz
103885,51-60,w,11,115,Yorkshire Terrier,,,,K,2014,m,beige/braun/schwarz
83479,71-80,m,11,115,Mittelpudel,,,,K,2014,w,black/tan
81738,81-90,w,11,115,Whippet,,,,I,2012,w,rot/braun
154158,41-50,w,11,115,Labrador Retriever,,,,I,2020,w,schwarz
153458,41-50,m,11,115,Malteser,,,,K,2014,w,weiss
114564,31-40,w,11,115,Mops,,,,K,2008,w,beige
156581,31-40,w,11,115,Deutscher Kleinspitz,,,,K,2020,w,weiss
153886,41-50,w,11,115,Welsh Corgi Pembroke,,,,K,2020,m,rot/weiss
154370,31-40,w,11,115,Berner Sennenhund,Mischling,,,I,2019,w,dunkel gestromt
124346,31-40,w,11,115,Labrador Retriever,,,,I,2014,w,schwarz
139430,41-50,w,11,115,Chihuahua,,,,K,2019,w,tricolor
107327,31-40,w,11,115,Golden Retriever,,Appenzeller Sennenhund,,I,2010,m,schwarz/braun
122951,41-50,w,11,115,Pinscher,,,,K,2014,m,schwarz/braun
151639,41-50,w,11,115,Zwergschnauzer,,,,K,2019,m,schwarz/grau
121931,21-30,w,11,115,Französische Bulldogge,,,,K,2013,w,brindle
151384,51-60,w,11,115,Mischling klein,,,,K,2011,w,braun
130194,31-40,w,11,115,Labrador Retriever,,,,I,2015,m,schwarz
148507,31-40,w,11,115,Welsh Corgi Pembroke,,,,K,2020,m,tricolor
148471,21-30,w,11,115,Boxer,,Bulldog,,I,2019,m,braun
156761,31-40,m,11,115,Französische Bulldogge,,,,K,2020,m,blue
153998,21-30,m,11,115,Mischling gross,,,,I,2020,m,schwarz/weiss/beige
152901,31-40,m,11,115,Zwergpinscher,,,,K,2014,w,rot
136939,51-60,w,11,115,Mischling gross,,,,I,2015,w,schwarz/weiss
151679,31-40,m,11,115,Border Terrier,Mischling,,,K,2018,w,schwarz/weiss
156634,21-30,w,11,115,Miniature Australian Shepherd,,,,I,2015,w,red-tri
108592,31-40,w,11,115,Pinscher,Mischling,,,K,2010,w,rot
89212,51-60,w,11,115,Tibet Terrier,,,,K,2016,w,hellbraun
118104,71-80,w,11,115,Labrador Retriever,,,,I,2011,m,braun
122294,51-60,m,11,115,Barsoi,Mischling,,,I,2013,w,gestromt
116147,51-60,w,11,115,Australian Terrier,,Yorkshire Terrier,,K,2013,w,schwarz/braun
147262,21-30,w,11,115,Lagotto Romagnolo,,,,I,2019,w,braun
147874,21-30,w,11,115,Zwergspitz,,Pomeranian,,K,2017,m,braun/schwarz
108722,21-30,w,11,115,Zwergspitz,,Pomeranian,,K,2011,w,weiss
85220,61-70,w,11,115,Jack Russel Terrier,,,,K,2009,m,tricolor
156620,31-40,m,11,115,Foxterrier,,,,K,2020,m,braun/weiss
128271,31-40,w,11,115,Malteser,,Yorkshire Terrier,,K,2009,m,schwarz/beige
88626,61-70,w,11,115,Labrador Retriever,,,,I,2015,m,gelb
97398,41-50,w,11,115,Yorkshire Terrier,,,,K,2019,w,merle
99202,71-80,w,11,115,Malteser,Mischling,,,K,2008,m,weiss
155295,31-40,m,11,115,Mops,,,,K,2020,m,choco
82901,61-70,m,11,115,Siberian Husky,,,,I,2019,w,weiss
155092,21-30,w,11,115,Mischling gross,,,,I,2015,m,schwarz/weiss
121079,31-40,w,11,115,Deutscher Schäferhund,Mischling,,,I,2020,w,schwarz/braun
117203,31-40,m,11,115,Französische Bulldogge,,,,K,2013,w,beige
139601,61-70,w,11,115,Yorkshire Terrier,,,,K,2004,w,steelblue/tan
152263,51-60,w,11,115,Zwergpudel,,,,K,2019,m,schwarz
129181,71-80,w,11,115,Yorkshire Terrier,,,,K,2020,m,schwarz/braun
145775,21-30,w,11,115,Mischling gross,,,,I,2017,w,braun
103885,51-60,w,11,115,Malteser,,,,K,2010,w,weiss
149130,21-30,m,11,115,Weisser Schäferhund (Berger Blanc Suisse),,,,I,2019,w,weiss
138664,51-60,w,11,115,Toy Pudel,,Malteser,,K,2013,w,schwarz/weiss
145398,31-40,w,11,115,Malteser,,,,K,2018,w,weiss
84665,71-80,w,11,115,Chihuahua,,,,K,2008,w,schwarz/weiss
82993,61-70,w,11,115,Eurasier,,,,I,2013,w,rot/grau
145236,41-50,w,11,115,Golden Retriever,,,,I,2017,w,blondfarben
115136,51-60,w,11,115,Shiba Inu,,,,K,2016,m,rot
146599,41-50,w,11,115,Mischling klein,,,,K,2017,m,schwarz/braun
147406,21-30,w,11,115,Mischling klein,,,,K,2016,w,beige
128789,41-50,m,11,115,Jack Russel Terrier,,,,K,2008,m,weiss/braun
155047,31-40,m,11,115,Korea Jindo Dog,,,,I,2020,w,hellbraun
114564,31-40,w,11,115,Mops,,,,K,2008,m,schwarz
114541,31-40,m,11,115,Golden Retriever,,,,I,2012,m,beige
144916,31-40,m,11,115,Mischling klein,,,,K,2017,w,weiss/schwarz
89072,41-50,w,11,115,Bichon frisé,,,,K,2018,m,weiss
114317,51-60,w,11,115,Bolonka Zwetna,,,,K,2010,w,weiss
129752,21-30,w,11,115,Jack Russel Terrier,,Dachshund,,K,2015,m,braun/schwarz
94348,51-60,m,11,115,Pekingese,,,,K,2014,m,beige/schwarz
111647,51-60,w,11,115,Yorkshire Terrier,,,,K,2008,m,blue/steel
89496,41-50,w,11,115,Old Englische Bulldogge,,,,I,2018,w,weiss/braun
156116,21-30,w,11,115,Mischling gross,,,,I,2019,w,schwarz/weiss
144356,21-30,m,11,115,Labrador Retriever,,,,I,2016,m,blondfarben
114036,51-60,w,11,115,Malteser,,,,K,2018,w,weiss
119275,71-80,w,11,115,Pudel,,,,K,2017,w,weiss
142884,31-40,m,11,115,Border Collie,,,,I,2014,w,blue/merle
86971,61-70,w,11,115,Lagotto Romagnolo,,,,I,2019,m,braun schimmel
140098,21-30,m,11,115,Malteser,,,,K,2017,w,weiss
111647,51-60,w,11,115,Yorkshire Terrier,,,,K,2013,w,black/tan
146848,41-50,m,11,115,Cocker Spaniel,,Pudel,,K,2018,w,apricot
113415,41-50,w,11,115,Mischling klein,,,,K,2019,m,zimt
140902,21-30,w,11,115,Yorkshire Terrier,Mischling,,,K,2010,w,schwarz/braun
100169,61-70,w,11,115,Toypudel,,,,K,2008,w,weiss
143917,31-40,w,11,115,Labrador Retriever,,,,I,2018,m,braun
140097,21-30,w,11,115,Malteser,,,,K,2017,w,weiss
151833,21-30,w,11,115,Bichon frisé,,,,K,2018,m,weiss
124562,31-40,w,11,115,Labrador Retriever,,,,I,2014,w,schwarz
137438,31-40,w,11,115,Pudel,,Cocker Spaniel,,K,2015,m,golden
143432,31-40,w,11,115,Zwergpinscher,,,,K,2012,w,braun
89362,51-60,m,11,115,Siberian Husky,,,,I,2015,w,creme
156173,41-50,w,11,115,Malteser,,Shih Tzu,,K,2020,w,schwarz
86066,61-70,w,11,115,West Highland White Terrier,,,,K,2015,w,weiss
109190,51-60,w,11,115,Jack Russel Terrier,,,,K,2011,m,weiss/braun
153286,31-40,w,11,115,Mittelschnauzer,,,,I,2019,m,schwarz
112191,51-60,w,11,115,Malteser,,,,K,2012,m,weiss
114294,31-40,w,11,115,Shih Tzu,,Chihuahua,,K,2012,w,schwarz/weiss
156525,21-30,w,11,115,Pudel,Mischling,,,K,2020,w,apricot
120408,41-50,w,11,115,Mops,,,,K,2014,m,beige
142605,71-80,m,11,115,Malteser,,,,K,2017,m,weiss
89433,41-50,w,11,115,Chihuahua,,,,K,2006,m,weiss/braun
122650,31-40,w,11,115,Shiba Inu,,,,K,2014,w,schwarz
94333,61-70,w,11,115,Appenzeller Sennenhund,,,,I,2020,m,schwarz/weiss/braun
140971,21-30,w,11,115,Shiba Inu,,,,K,2017,w,black/tan
136240,31-40,m,11,115,Boston Terrier,,,,K,2019,m,schwarz/weiss
152768,51-60,w,11,115,Mischling klein,,,,K,2013,w,braun
100648,31-40,w,11,115,Jack Russel Terrier,Mischling,,,K,2015,m,schwarz
129998,51-60,w,11,115,Yorkshire Terrier,,Pudel,,K,2011,m,schwarz
80631,71-80,w,11,115,Mischling gross,,,,I,2012,w,braun/schwarz
141541,21-30,w,11,115,Französische Bulldogge,,,,K,2017,m,schwarz/weiss
18254,61-70,w,11,115,Bolonka Zwetna,,,,K,2017,m,weiss
141421,51-60,w,11,115,Boxer,,,,I,2012,m,gestromt
121125,31-40,m,11,115,Mastino Napoletano,,,,I,2020,m,falb
85098,61-70,m,11,115,Border Collie,Mischling,,,I,2019,w,weiss/schwarz
110290,51-60,w,11,115,Shiba Inu,,,,K,2012,w,rot
110140,31-40,w,11,115,Zwergrauhaardackel,,,,K,2013,m,braun
110012,21-30,w,11,115,Chihuahua,,,,K,2009,m,weiss/creme
140895,51-60,w,11,115,Cairn Terrier,,,,K,2017,m,brindle
110012,21-30,w,11,115,Chihuahua,,,,K,2013,w,braun/grau
89626,31-40,m,11,115,Mischling gross,,,,I,2017,m,schwarz
116634,31-40,w,11,115,Rehpinscher,,,,K,2007,m,schwarz/braun
148500,31-40,m,11,115,Border Collie,,,,I,2018,m,schwarz/weiss
153528,31-40,m,11,115,Australian Shepherd,,,,I,2020,m,tricolor
140691,41-50,m,11,115,Labrador Retriever,Mischling,,,I,2017,m,tricolor
88783,51-60,w,11,115,Coton de Tulear,,,,K,2018,w,weiss
140849,31-40,w,11,115,Mischling gross,,Schnauzer,,I,2016,m,schwarz
93016,41-50,w,11,115,Griffon,Mischling,,,I,2012,m,beige/braun
80761,71-80,m,11,115,Appenzeller Sennenhund,,,,I,2011,w,tricolor
133070,31-40,w,11,115,Mischling klein,,,,K,2014,w,braun
145064,31-40,w,11,115,Zwergschnauzer,,,,K,2018,w,schwarz
121044,31-40,m,11,115,Chihuahua,,,,K,2010,w,braun/weiss
116591,31-40,m,11,115,Zwergschnauzer,,,,K,2015,m,weiss/braun
87085,41-50,m,11,115,Yorkshire Terrier,,,,K,2016,m,brindle
89102,61-70,w,11,115,Yorkshire Terrier,,,,K,2011,w,blue/tan
135095,41-50,w,11,115,Labrador Retriever,,,,I,2014,m,schwarz
126340,51-60,w,11,115,Sibirischer Husky,,,,I,2013,w,braun/weiss
120829,41-50,w,11,115,Malteser,,,,K,2014,m,weiss
111062,31-40,m,11,115,Mittelpudel,,,,K,2015,w,schwarz
96212,71-80,w,11,115,West Highland White Terrier,,,,K,2006,m,weiss
135465,41-50,m,11,115,Deutscher Schäfer,Mischling,,,I,2007,m,braun/schwarz
100060,51-60,m,11,115,Chihuahua,,,,K,2008,w,braun/weiss
146626,31-40,w,11,115,Mischling gross,,,,I,2015,w,schwarz/weiss
80761,71-80,m,11,115,Appenzeller Sennenhund,,,,I,2008,m,tricolor
87447,61-70,w,11,115,American Staffordshire Terrier,Mischling,,,II,2008,m,gestromt
156751,41-50,w,11,115,Labrador Retriever,,,,I,2020,w,braun
127707,61-70,m,11,115,Parson Jack Russell Terrier,,,,K,2009,w,weiss/rot
88797,41-50,w,11,115,Bolonka Zwetna,,,,K,2020,m,weiss
99752,41-50,m,11,115,English Cocker Spaniel,,,,K,2017,w,schwarz
156575,21-30,w,11,115,Mischling gross,,,,I,2020,w,schwarz/braun
154339,51-60,m,11,115,Französische Bulldogge,,,,K,2020,m,schwarz/weiss
127876,41-50,w,11,115,Bergamasker,,Australian Shepherd,,I,2009,w,braun/schwarz/grau
86961,51-60,m,11,115,Pinscher,Mischling,,,K,2011,m,black/tan
138320,31-40,w,11,115,Deutscher Kleinspitz,,,,K,2017,m,braun
149794,41-50,w,11,115,Mischling klein,,,,K,2016,w,braun/gold
132407,21-30,w,11,115,Mischling gross,,,,I,2008,w,schwarz
122868,31-40,w,11,115,English Cocker Spaniel,,,,K,2012,w,braun/weiss
86399,61-70,w,11,115,English Cocker Spaniel,,,,K,2012,m,braun schimmel
134656,41-50,w,11,115,Pudel,,Shih Tzu,,K,2016,m,schwarz/weiss
121743,31-40,w,11,115,Dachshund,,,,K,2002,m,braun
110703,21-30,w,11,115,Boxer,Mischling,,,I,2010,w,beige/weiss
137438,31-40,w,11,115,Cocker Spaniel,,,,K,2015,m,orange
156558,31-40,w,11,115,Border Collie,,Appenzeller Sennenhund,,I,2020,m,schwarz/weiss
154365,41-50,m,11,115,Labrador Retriever,,,,I,2016,m,schwarz
143754,31-40,w,11,115,Jack Russel Terrier,Mischling,,,K,2017,w,tricolor
106389,51-60,w,11,115,Löwchen,,,,K,2010,w,schwarz/braun
87325,71-80,w,11,115,Bolonka Zwetna,,,,K,2020,m,zobel/weiss
85664,61-70,w,11,115,Afghanischer Windhund,,,,I,2015,w,beige
154108,51-60,m,11,115,Malteser,,,,K,2017,w,weiss/braun
155876,31-40,w,11,115,Yorkshire Terrier,,,,K,2020,w,weiss/schwarz/braun
109469,51-60,m,11,115,Flat Coated Retriever,,,,I,2011,m,schwarz
138237,31-40,m,11,115,Labrador Retriever,,,,I,2014,w,choco
136971,71-80,w,11,115,Mischling gross,,,,I,2017,m,schwarz/braun
131149,31-40,m,11,115,Australian Shepherd,,,,I,2016,m,tricolor
136939,51-60,w,11,115,Pointer,,,,I,2011,m,schwarz/weiss
105761,51-60,m,11,115,Foxterrier,,,,K,2018,w,tricolor
105388,41-50,w,11,115,Border Collie,,Schäfer,,I,2010,m,schwarz/weiss
89293,51-60,m,11,115,Shih Tzu,,,,K,2016,w,schwarz
89680,61-70,w,11,115,Malteser,,,,K,2013,w,weiss
130463,31-40,w,11,115,Mischling gross,,,,I,2009,w,blondfarben
82387,61-70,m,11,115,Havaneser,,,,K,2009,m,weiss
156587,11-20,m,11,115,Golden Retriever,,,,I,2020,w,creme
156601,21-30,m,11,115,Golden Retriever,,,,I,2019,w,goldbraun
151662,11-20,m,11,115,Shiba Inu,,,,K,2019,w,rot
83547,71-80,w,11,115,West Highland White Terrier,,,,K,2004,m,weiss
88422,51-60,m,11,115,Border Collie,,Australian Shepherd,,I,2018,w,schwarz
80899,51-60,w,11,115,Mischling klein,Mischling,,,K,2015,w,tricolor
89433,41-50,w,11,115,Chihuahua,,,,K,2006,m,hellbraun
133397,61-70,w,11,115,Cairn Terrier,,,,K,2016,w,hellbraun
136119,31-40,w,11,115,Golden Retriever,,,,I,2017,w,golden
136079,41-50,m,11,115,Shar Pei,,,,I,2012,w,braun
136013,31-40,w,11,115,Mischling gross,,,,I,2018,m,schwarz/weiss
89293,51-60,m,11,115,Shih Tzu,,,,K,2014,w,rot/weiss
85800,81-90,w,11,115,Berner Sennenhund,Mischling,,,I,2013,w,tricolor
149769,21-30,m,11,115,Mops,,,,K,2019,m,beige
154113,61-70,m,11,115,Deutscher Wachtelhund,,,,I,2012,w,braun
146789,51-60,w,11,115,Französische Bulldogge,,,,K,2018,w,sable
98321,61-70,w,11,115,Collie,,,,I,2018,m,sable/white
135458,31-40,w,11,115,Continental Bulldog,,,,I,2016,w,vierfarbig
124694,41-50,w,11,115,Jack Russel Terrier,,,,K,2010,w,weiss
153364,41-50,m,11,115,Deutscher Schäferhund,,,,I,2020,w,braun/schwarz
146235,41-50,m,11,115,Labrador,,,,I,2017,m,braun
148404,31-40,m,11,115,Siberian Husky,,,,I,2019,m,weiss/creme
156653,21-30,w,11,115,Französische Bulldogge,,,,K,2020,w,weiss/schwarz
127981,81-90,w,11,115,Jack Russel Terrier,,,,K,2011,m,tricolor
156109,21-30,w,11,115,Deutsch Kurzhaar,,,,I,2018,m,braun schimmel
127121,51-60,m,11,115,Zwergspitz,,Pomeranian,,K,2015,w,weiss
138850,31-40,w,11,115,Jack Russel Terrier,,,,K,2016,m,weiss/braun
148507,31-40,w,11,115,Welsh Corgi Pembroke,,,,K,2016,m,rot/weiss
88153,51-60,m,11,115,Labrador Retriever,,,,I,2004,m,gelb
139217,21-30,w,11,115,Pomeranian,,,,K,2017,w,weiss
88650,51-60,w,11,115,Lhasa Apso,,,,K,2018,m,schwarz/weiss
133475,61-70,w,11,115,West Highland White Terrier,,,,K,2016,w,weiss
152692,31-40,m,11,115,Yorkshire Terrier,,,,K,2009,w,black/tan
151920,61-70,w,11,115,Yorkshire Terrier,Mischling,,,K,2009,w,beige/braun
137934,21-30,w,11,115,Schäfer,,Boxer,,I,2011,w,braun gestromt
150681,21-30,w,11,115,Border Collie,,Siberian Husky,,I,2019,m,beige/weiss
133780,51-60,w,11,115,Chihuahua,,,,K,2016,w,tricolor
152396,21-30,w,11,115,Dobermann,,,,I,2017,w,schwarz
120895,21-30,w,11,115,Französische Bulldogge,,,,K,2014,w,schwarz/weiss
150667,31-40,w,11,115,Mischling klein,,,,K,2014,w,weiss/beige
87961,51-60,w,11,115,Mischling klein,,,,K,2018,w,schwarz/weiss/beige
150667,31-40,w,11,115,Mischling klein,,,,K,2014,m,weiss/braun
133140,51-60,m,11,115,Mischling klein,,,,K,2016,w,schwarz melliert
118904,31-40,w,11,115,Spanischer Wasserhund,,,,I,2012,w,weiss/braun
154367,61-70,w,11,115,Golden Retriever,,Pudel,,I,2020,w,creme
148992,21-30,w,11,115,Bolonka Zwetna,,,,K,2019,w,hellbraun
82396,61-70,m,11,115,Fila Brasileiro,,,,I,2018,m,falb
145175,21-30,m,11,115,Shiba Inu,,,,K,2013,w,braun
84603,61-70,w,11,115,Zwergdachshund,,,,K,2018,m,black/tan
89161,51-60,m,11,115,Mischling klein,,,,K,2016,w,braun/schwarz
132427,21-30,w,11,115,Labrador Retriever,,,,I,2016,w,blondfarben
156580,21-30,m,11,115,Bulldog,,,,I,2020,m,schwarz/weiss
82993,61-70,w,11,115,Eurasier,,,,I,2017,m,rot/grau
86750,61-70,w,11,115,Labrador Retriever,,Chow Chow,,I,2008,m,braun
85211,61-70,w,11,115,Papillon,,,,K,2009,m,schwarz/weiss
123024,31-40,m,11,115,Französische Bulldogge,,,,K,2014,m,schwarz
120963,41-50,w,11,115,West Highland White Terrier,,,,K,2011,m,weiss
156755,21-30,w,11,115,Französische Bulldogge,,,,K,2020,w,schwarz/braun/weiss
123619,71-80,w,11,115,Berner Sennenhund,,,,I,2014,m,tricolor
110012,21-30,w,11,115,Chihuahua,,,,K,2010,w,weiss/braun
154257,31-40,w,11,115,Mischling gross,,,,I,2018,w,braun
87422,61-70,w,11,115,Yorkshire Terrier,,,,K,2016,w,blue/tan
115873,41-50,w,11,115,Mischling klein,,,,K,2017,w,braun
101003,41-50,w,11,115,Mischling klein,,,,K,2009,m,schwarz/beige
130883,21-30,m,11,115,Rottweiler,,,,I,2019,w,schwarz/braun
24041,51-60,w,11,115,Bergamasker,,Border Collie,,I,2019,w,schwarz/weiss
156777,31-40,w,11,115,Mischling klein,,,,K,2018,w,schwarz/braun
131111,31-40,w,11,115,Mischling gross,,,,I,2012,w,braun/schwarz
155072,31-40,m,11,115,Boston Terrier,,,,K,2018,m,schwarz/weiss/beige
98634,51-60,w,11,115,Barbet,,,,I,2020,m,schwarz
130865,31-40,m,11,115,Pekingese,,,,K,2013,m,braun/weiss
142637,51-60,w,11,115,Yorkshire Terrier,,,,K,2018,m,braun/schwarz
98311,51-60,w,11,115,Sheltie,,,,K,2009,m,sable
135583,31-40,w,11,115,Jack Russel Terrier,,Shiba Inu,,K,2016,m,braun/weiss
155319,51-60,w,11,115,Dachshund,,,,K,2020,w,braun
81782,61-70,w,11,115,Mittelpudel,,,,K,2006,w,schwarz/weiss
130463,31-40,w,11,115,Golden Retriever,,,,I,2009,m,golden
82993,61-70,w,11,115,Eurasier,,,,I,2017,w,grau
154774,21-30,m,11,115,Chihuahua,,Jack Russel Terrier,,K,2015,w,creme
133665,61-70,w,11,115,Mops,,,,K,2015,m,beige
148658,21-30,w,11,115,Zwergspitz,,,,K,2018,w,creme
87447,61-70,w,11,115,Französische Bulldogge,,,,K,2017,m,fawn
130246,31-40,m,11,115,Chihuahua,Mischling,,,K,2015,w,schwarz/weiss
100252,31-40,m,11,115,Mexikanischer Nackthund,,,,K,2018,w,grau
129996,51-60,w,11,115,Tibet Terrier,,,,K,2013,m,schwarz/weiss
122930,31-40,m,11,115,Schäfer,,,,I,2013,w,weiss
87402,81-90,m,11,115,Pekingese,,,,K,2015,w,beige
110140,31-40,w,11,115,Mischling gross,,,,I,2016,w,braun/weiss
138720,41-50,w,11,115,Pomeranian,,,,K,2017,m,orange
146734,51-60,m,11,115,Pekingese,,,,K,2016,m,grau/schwarz
147916,31-40,m,11,115,Mischling klein,,,,K,2018,m,schwarz
82901,61-70,m,11,115,Sibirischer Husky,,,,I,2015,m,beige/rot
152590,51-60,w,11,115,Labrador,,Pudel,,I,2020,m,braun/weiss
154906,31-40,m,11,115,Alpenländische Dachsbracke,,,,K,2020,w,hirschrot
156776,21-30,m,11,115,Appenzeller Sennenhund,,Golden Retriever,,I,2020,m,schwarz
152775,21-30,m,11,115,Mops,,,,K,2017,w,beige
81768,71-80,m,11,115,Dachshund,,,,K,2008,m,rot
82329,61-70,w,11,115,Dachshund,,,,K,2009,m,braun
154204,41-50,w,11,115,Zwergpudel,,,,K,2020,m,schwarz
115150,31-40,w,11,115,Border Collie,Mischling,,,I,2010,m,schwarz/weiss
81316,71-80,w,11,115,Biewer Yorkshire Terrier,,,,K,2014,m,tricolor
151056,41-50,w,11,115,Deutscher Kleinspitz,,,,K,2019,m,hellbraun/weiss
99983,61-70,w,11,115,Chihuahua,,,,K,2009,m,black/tan
99983,61-70,w,11,115,Chihuahua,,,,K,2013,m,wildfarbig
139458,51-60,m,11,115,Old Englische Bulldogge,,,,I,2017,m,braun
151060,31-40,m,11,115,Mischling klein,,,,K,2011,m,schwarz
128617,51-60,w,11,115,Labrador Retriever,,,,I,2015,m,braun
19379,41-50,w,11,115,Mischling,,Labrador Retriever,,I,2020,w,schwarz/weiss
128587,51-60,w,11,115,Labrador Retriever,,,,I,2015,w,braun
146287,51-60,w,11,115,Irish Terrier,,,,I,2019,w,red-wheaten
136435,31-40,m,11,115,Papillon,,,,K,2014,w,tricolor
152224,51-60,m,11,115,Schäfer,Mischling,,,I,2017,m,beige/braun/schwarz
138140,41-50,w,11,115,Beagle,,,,K,2017,m,tricolor
154781,61-70,m,11,115,Chihuahua,Mischling,,,K,2010,w,beige
147280,31-40,w,11,115,Mischling gross,,,,I,2019,m,schwarz
139207,21-30,w,11,115,Dachshund,,,,K,2017,w,gestromt
82341,81-90,w,11,115,Yorkshire Terrier,,,,K,2008,m,blue/tan
